emp_id,first_name,last_name,dob,addr1,addr2,city,latitude,longitude,state,zip,home_phone,mobile,pager,home_email,job_title,hire_date,work_phone,work_email,reports_to,dept_num
618,Shawn,Weaver,1973-03-08,03396 Glacier Hill Court,,Indianapolis,39.7265,-86.0005,IN,46239,1-(317)144-5338,1-(203)307-9250,,,Senior Developer,2012-08-10,1-(786)411-6054,Shawn.Weaver@foo.com,2,5
619,Pamela,Lee,1993-07-07,4 Rieder Terrace,,Brockton,41.9705,-70.7014,MA,02305,1-(508)478-7418,1-(508)755-8389,,,Actuary,2006-06-15,1-(617)749-4214,Pamela.Lee@foo.com,3,3
620,Justin,Murphy,1967-07-28,36659 Vera Junction,,Chicago,41.8804,-87.7223,IL,60624,1-(312)457-9306,,,,Operator,2007-12-27,1-(214)999-9598,Justin.Murphy@foo.com,2,3
621,Ryan,Ruiz,1950-12-30,165 Mosinee Point,,Missoula,47.116,-114.0498,MT,59806,1-(406)854-5710,1-(310)545-5300,,,Assistant Professor,2006-10-31,1-(309)694-4491,Ryan.Ruiz@foo.com,5,2
622,Irene,Williamson,1974-03-03,19459 Charing Cross Point,Floor 2,Dallas,32.7673,-96.7776,TX,75260,1-(214)856-4255,,,,Senior Financial Analyst,2015-07-10,1-(786)435-3496,Irene.Williamson@foo.com,1,2
623,Craig,Armstrong,1978-03-20,1127 Warrior Crossing,,Louisville,38.2149,-85.6245,KY,40220,1-(502)629-4840,1-(404)385-3283,,,Chief Design Engineer,2006-02-05,1-(406)729-2210,Craig.Armstrong@foo.com,5,1
624,Judy,Rivera,1975-11-18,306 Duke Trail,,Washington,38.9164,-76.9948,DC,20430,1-(202)160-3411,1-(913)647-6838,,,Help Desk Operator,2011-05-15,1-(859)921-8790,Judy.Rivera@foo.com,4,1
625,Christine,Reynolds,1983-09-09,49 Monument Circle,,Brooklyn,40.6451,-73.945,NY,11241,1-(347)798-0733,1-(214)846-8136,,,Marketing Manager,2009-03-27,1-(330)758-6870,Christine.Reynolds@foo.com,1,1
626,Heather,Gordon,1967-09-24,06965 Hoffman Crossing,,Albuquerque,35.0443,-106.6729,NM,87140,1-(505)270-6349,1-(941)266-7385,,,Biostatistician III,2009-06-13,1-(785)382-3186,Heather.Gordon@foo.com,1,5
627,Henry,Brown,1963-12-22,83941 Sugar Trail,Suite 210,Camden,39.9186,-75.1078,NJ,08104,1-(856)378-3871,1-(915)703-1469,,,Business Systems Development Analyst,2014-04-24,1-(336)701-5521,Henry.Brown@foo.com,4,5
628,Cynthia,Lane,1969-02-07,67 Dorton Pass,Suite 210,Huntington,38.4134,-82.2774,WV,25716,1-(304)770-3167,1-(813)235-7467,,,Environmental Tech,2014-01-18,1-(214)831-8443,Cynthia.Lane@foo.com,1,2
629,Philip,Willis,1991-01-03,02848 Schiller Terrace,Suite 210,Odessa,31.7466,-102.567,TX,79769,1-(432)621-8652,1-(571)371-6874,,,Staff Accountant I,2009-10-17,1-(404)200-0342,Philip.Willis@foo.com,1,1
630,Betty,Larson,1979-10-15,81 Oriole Pass,,Saint Cloud,45.5289,-94.5933,MN,56372,1-(320)287-6892,1-(203)874-2573,,,Safety Technician IV,2009-11-13,1-(754)846-7701,Betty.Larson@foo.com,4,3
631,Wanda,Holmes,1985-03-18,58843 Gale Point,,Waltham,42.3654,-71.2316,MA,02453,1-(781)636-5716,1-(626)830-0862,,,Dental Hygienist,2012-05-27,1-(610)527-2932,Wanda.Holmes@foo.com,1,3
632,Rose,Patterson,1974-07-06,5 Shoshone Crossing,,Jacksonville,30.351,-81.5061,FL,32225,1-(904)691-7109,1-()250-5172,,,Payment Adjustment Coordinator,2012-01-31,1-(701)571-7734,Rose.Patterson@foo.com,4,3
633,Anthony,Oliver,1964-07-31,0 Commercial Drive,,Atlanta,33.7488,-84.3883,GA,31132,1-(404)675-7811,1-(801)328-7719,,,VP Sales,2009-10-14,1-(818)770-4339,Anthony.Oliver@foo.com,3,1
634,Anthony,Spencer,1952-04-19,85 Messerschmidt Lane,,Washington,38.8667,-77.0166,DC,20319,1-(202)100-4787,,,,Automation Specialist II,2006-05-27,1-(316)362-3529,Anthony.Spencer@foo.com,2,1
635,Doris,Andrews,1984-01-26,445 Mccormick Place,,Houston,29.8159,-95.523,TX,77080,1-(713)379-6774,1-(408)719-6672,,,Assistant Professor,2013-04-29,1-(434)219-1546,Doris.Andrews@foo.com,5,5
636,Wanda,Hamilton,1961-04-06,15 Michigan Pass,,Metairie,29.6779,-90.0901,LA,70033,1-(504)575-2125,1-(610)686-3434,,,Senior Developer,2015-09-21,1-(205)565-9418,Wanda.Hamilton@foo.com,3,3
637,Patrick,Stevens,1969-10-26,304 Grover Court,Apt. C,Kansas City,39.2627,-94.697,MO,64153,1-(816)554-9089,1-(832)480-0932,,,Payment Adjustment Coordinator,2006-12-11,1-(561)566-9999,Patrick.Stevens@foo.com,1,5
638,Donald,Gilbert,1977-06-12,66966 Mccormick Park,,Englewood,39.7388,-104.4083,CO,80150,1-(303)693-8234,1-(619)879-5191,,,Software Consultant,2006-01-29,1-(713)502-6988,Donald.Gilbert@foo.com,3,3
639,Jessica,Palmer,1951-06-13,7600 Butternut Park,,Chicago,41.776,-87.6674,IL,60636,1-(773)489-9711,,,,Assistant Manager,2012-09-05,1-(504)884-3526,Jessica.Palmer@foo.com,1,4
640,Carlos,Ramirez,1989-09-14,491 Eggendart Hill,,Akron,41.0655,-81.5203,OH,44329,1-(330)547-7340,,,,Safety Technician III,2012-11-21,1-(817)257-6804,Carlos.Ramirez@foo.com,2,4
641,Steven,Moore,1962-04-06,1 Golf Course Terrace,,Boston,42.2868,-71.071,MA,02124,1-(617)760-4404,1-(512)476-6862,,,Software Consultant,2011-08-21,1-(561)685-0529,Steven.Moore@foo.com,3,1
642,Alice,Frazier,1972-06-24,84834 Dawn Lane,Apt. C,Aiken,33.6993,-81.6465,SC,29805,1-(803)577-0485,1-(609)978-9497,,,Help Desk Technician,2010-09-01,1-(202)347-8072,Alice.Frazier@foo.com,1,4
643,Brandon,Kelley,1972-05-22,20269 5th Place,,Memphis,35.2017,-89.9715,TN,38197,1-(901)282-8207,1-(801)443-8762,,,Environmental Tech,2012-01-30,1-(860)388-2050,Brandon.Kelley@foo.com,3,1
644,Andrea,Ford,1988-07-29,22206 Toban Avenue,Suite 210,Flint,43.0113,-83.7108,MI,48555,1-(810)360-0880,1-(469)962-5242,,,Research Assistant II,2014-05-10,1-(817)529-7763,Andrea.Ford@foo.com,4,5
645,Rose,Garcia,1973-11-13,64369 Grim Crossing,,Waterbury,41.5503,-72.9963,CT,06705,1-(203)237-8539,1-(718)594-6467,,,Computer Systems Analyst IV,2010-03-04,1-(562)589-9112,Rose.Garcia@foo.com,1,1
646,Irene,Carpenter,1979-09-04,7 Fuller Center,,Colorado Springs,38.8247,-104.562,CO,80935,1-(719)323-5256,1-(571)205-1823,,,Dental Hygienist,2013-02-17,1-(831)695-2742,Irene.Carpenter@foo.com,2,1
647,Craig,Gutierrez,1981-11-08,880 Darwin Drive,,Norcross,33.9677,-84.2438,GA,30092,1-(404)978-1584,1-(602)721-9590,,,Tax Accountant,2009-05-12,1-(209)295-9994,Craig.Gutierrez@foo.com,3,2
648,Ashley,Snyder,1992-02-04,05344 Corscot Way,,Humble,30.0042,-95.1728,TX,77346,1-(713)701-6887,1-(504)886-5109,,,Human Resources Assistant IV,2012-12-10,1-(719)307-4123,Ashley.Snyder@foo.com,5,3
649,Thomas,Duncan,1975-11-23,16571 Kenwood Crossing,,Richmond,37.5593,-77.4471,VA,23203,1-(804)351-0654,1-(718)696-2868,,tduncani0@tamu.edu,Design Engineer,2012-11-16,1-(916)743-1069,Thomas.Duncan@foo.com,4,3
650,Shirley,Willis,1954-06-18,187 Dapin Circle,#2,Fort Smith,35.2502,-94.3703,AR,72916,1-(479)550-5171,1-(832)428-3105,,,Pharmacist,2010-04-29,1-(954)763-3857,Shirley.Willis@foo.com,1,5
651,Roger,Berry,1976-07-02,86 Independence Court,,Mountain View,37.1894,-121.7053,CA,94042,1-(650)256-0203,1-(310)950-6386,,,Senior Sales Associate,2008-05-03,1-(413)978-0114,Roger.Berry@foo.com,3,3
652,Margaret,Morris,1989-07-22,64 Burrows Road,,Fort Lauderdale,26.0989,-80.1541,FL,33315,1-(954)929-0006,,,,Programmer Analyst II,2006-04-05,1-(419)353-5973,Margaret.Morris@foo.com,4,3
653,Aaron,Franklin,1982-11-28,4 Artisan Parkway,Apt. C,Saint Paul,45.0059,-93.1059,MN,55188,1-(651)683-7377,,,,Teacher,2009-11-17,1-(314)585-0784,Aaron.Franklin@foo.com,5,1
654,Donald,Snyder,1970-06-14,06 Novick Crossing,,Arlington,32.7582,-97.1003,TX,76011,1-(682)232-4229,1-(803)787-4677,,,Help Desk Operator,2009-07-27,1-(585)340-8600,Donald.Snyder@foo.com,4,1
655,Philip,Green,1955-05-12,66 Summer Ridge Street,,Greenville,34.8661,-82.3198,SC,29615,1-(864)975-8707,1-(903)723-4521,,,Systems Administrator III,2013-09-09,1-(203)742-9666,Philip.Green@foo.com,5,2
656,Nicholas,Morris,1963-12-06,63080 Manley Avenue,,Scottsdale,33.6013,-111.8867,AZ,85260,1-(623)987-7569,,,nmorrisi7@fema.gov,VP Marketing,2006-11-02,1-(303)279-8157,Nicholas.Morris@foo.com,3,4
657,Evelyn,Jackson,1969-04-02,98 Debra Way,,Littleton,39.7388,-104.4083,CO,80161,1-(303)884-4038,1-(515)840-8383,,,Director of Sales,2013-12-13,1-(801)581-5550,Evelyn.Jackson@foo.com,1,3
658,Lois,Warren,1960-10-11,31240 Washington Center,,Tucson,31.9701,-111.8907,AZ,85754,1-(520)926-7072,1-(803)314-8568,,,Paralegal,2014-10-08,1-(918)598-2723,Lois.Warren@foo.com,3,4
659,Jean,Garza,1970-11-06,41842 Maple Park,Apt. C,Lexington,38.0283,-84.4715,KY,40581,1-(859)913-5539,1-(954)987-9125,,,Electrical Engineer,2006-12-31,1-(517)735-0604,Jean.Garza@foo.com,2,5
660,Christopher,Morgan,1973-09-15,5 Forster Point,Suite 210,Camden,39.9186,-75.1078,NJ,08104,1-(856)838-4594,1-(813)621-1229,,,Actuary,2014-07-16,1-(616)258-5349,Christopher.Morgan@foo.com,1,4
661,Mary,Reid,1964-02-01,03 Victoria Terrace,,Virginia Beach,36.8282,-76.0237,VA,23454,1-(757)811-3428,,,,Quality Control Specialist,2014-07-10,1-(405)467-5776,Mary.Reid@foo.com,2,4
662,Ernest,Young,1967-05-04,39758 Bultman Court,,San Francisco,37.7848,-122.7278,CA,94147,1-(415)642-7921,1-(507)463-4921,,,Statistician III,2014-05-18,1-(910)568-6448,Ernest.Young@foo.com,1,5
663,Denise,Kelly,1955-07-07,15 Gerald Drive,,Prescott,34.8185,-112.9584,AZ,86305,1-(928)160-2927,1-(757)909-7028,,,Budget/Accounting Analyst III,2009-11-27,1-(954)953-8830,Denise.Kelly@foo.com,4,1
664,Lawrence,Payne,1964-07-08,36623 Stang Center,#1,Pittsburgh,40.4598,-79.8224,PA,15235,1-(412)988-4928,1-(323)382-3347,,,Nurse,2008-04-09,1-(907)315-4663,Lawrence.Payne@foo.com,5,3
665,Stephen,Henderson,1993-06-16,93646 Lunder Lane,,Pittsburgh,40.4344,-80.0248,PA,15274,1-(412)240-6623,1-(205)883-8057,,,Help Desk Operator,2012-04-13,1-(260)117-7595,Stephen.Henderson@foo.com,4,5
666,Jennifer,Lewis,1973-01-11,9 Lakeland Hill,,El Paso,31.6948,-106.3,TX,79950,1-(915)144-4190,1-(614)762-8335,,,Product Engineer,2009-03-30,1-(707)198-7443,Jennifer.Lewis@foo.com,4,2
667,Laura,Franklin,1987-02-26,39887 Macpherson Plaza,#2,New Haven,41.3657,-72.9275,CT,06520,1-(203)359-8222,1-(646)600-4042,,,Geological Engineer,2006-11-06,1-(213)884-7744,Laura.Franklin@foo.com,1,3
668,Justin,Snyder,1960-07-16,6960 Prairie Rose Drive,,New York City,40.7808,-73.9772,NY,10150,1-(212)272-8547,1-(313)481-1738,,,Staff Accountant I,2006-12-13,1-(330)413-6573,Justin.Snyder@foo.com,2,4
669,Jason,Garcia,1974-12-22,7 Hayes Junction,,Miami,25.813,-80.232,FL,33142,1-(305)387-0553,1-()213-2091,,,Desktop Support Technician,2006-10-04,1-(757)147-4002,Jason.Garcia@foo.com,2,3
670,Julia,Kennedy,1985-10-08,8 Bellgrove Drive,,Humble,30.0042,-95.1728,TX,77346,1-(281)308-5980,,,,Graphic Designer,2010-06-28,1-(626)695-6549,Julia.Kennedy@foo.com,1,2
671,Bruce,Schmidt,1954-09-17,04189 Union Pass,,Buffalo,42.8441,-78.8182,NY,14220,1-(716)139-9627,1-(256)912-4474,,,GIS Technical Architect,2009-09-30,1-(214)223-0547,Bruce.Schmidt@foo.com,4,5
672,Charles,Roberts,1956-06-01,409 Surrey Drive,,San Diego,32.8919,-117.2035,CA,92121,1-(858)213-9166,1-(706)668-2165,,,Account Coordinator,2014-02-07,1-(786)497-3259,Charles.Roberts@foo.com,3,4
673,Frances,Henderson,1977-07-24,9011 Atwood Circle,,San Bernardino,34.84,-115.9671,CA,92424,1-(909)249-8281,1-(501)637-2216,,,Mechanical Systems Engineer,2010-12-05,1-(936)918-5061,Frances.Henderson@foo.com,4,3
674,Mark,Wells,1957-11-06,8 Oxford Park,,Houston,29.7179,-95.4263,TX,77005,1-(214)182-9863,1-(619)415-1443,,,Director of Sales,2010-05-13,1-(574)374-2227,Mark.Wells@foo.com,5,3
675,Walter,Myers,1962-01-25,88 Becker Hill,,Tyler,32.3766,-95.1252,TX,75705,1-(903)124-9812,1-(225)422-9371,,,Compensation Analyst,2011-05-06,1-(405)591-0905,Walter.Myers@foo.com,2,5
676,Judy,Garrett,1965-04-08,03843 Sachtjen Circle,,Torrance,33.7866,-118.2987,CA,90510,1-(818)391-9450,1-(805)172-1679,,,Programmer Analyst I,2006-07-18,1-(225)651-5747,Judy.Garrett@foo.com,1,5
677,Dennis,Hill,1955-08-09,32387 Stephen Drive,,Mobile,30.6341,-88.0846,AL,36605,1-(251)213-1155,1-(602)583-8214,,,Automation Specialist I,2014-03-22,1-(918)108-6102,Dennis.Hill@foo.com,4,5
678,Earl,Moreno,1993-05-09,8 Hovde Junction,,Fort Lauderdale,26.1443,-80.2069,FL,33310,1-(754)902-8725,1-(901)150-4627,,,Assistant Media Planner,2014-01-04,1-(941)941-2607,Earl.Moreno@foo.com,3,1
679,Kenneth,Porter,1953-11-22,90 Havey Crossing,Floor 2,Fullerton,33.8994,-117.9063,CA,92835,1-(714)492-7564,1-(419)545-2064,,,Safety Technician II,2010-05-30,1-(309)323-1919,Kenneth.Porter@foo.com,3,4
680,Joyce,Fuller,1967-02-26,7 Namekagon Park,,Colorado Springs,38.8247,-104.562,CO,80940,1-(719)140-4007,1-(915)551-4232,,,Engineer II,2007-04-28,1-(909)389-6847,Joyce.Fuller@foo.com,5,1
681,Ashley,Murphy,1980-07-28,1 Bay Terrace,,Harrisburg,40.2618,-76.88,PA,17126,1-(717)972-4151,,,,Clinical Specialist,2010-09-16,1-(863)276-2731,Ashley.Murphy@foo.com,2,1
682,Phyllis,Greene,1974-03-05,8325 2nd Junction,#3,Washington,38.8933,-77.0146,DC,20215,1-(202)108-0973,1-(304)758-1712,,,Help Desk Operator,2011-10-19,1-(504)495-5578,Phyllis.Greene@foo.com,4,5
683,Nicole,Harris,1967-04-04,84897 Gerald Place,#1,Phoenix,33.2765,-112.1872,AZ,85099,1-(602)511-9010,,,,Nurse Practicioner,2011-04-24,1-(816)940-6501,Nicole.Harris@foo.com,5,1
684,Jessica,Montgomery,1960-08-25,1901 Milwaukee Hill,,Kansas City,39.035,-94.3567,MO,64179,1-(816)683-1721,1-(504)533-8579,,,VP Accounting,2007-07-01,1-(763)559-5498,Jessica.Montgomery@foo.com,3,4
685,Maria,Bell,1957-10-27,1 Miller Parkway,,Huntsville,34.734,-86.5229,AL,35815,1-(256)424-6042,1-(206)155-5612,,,Marketing Assistant,2012-11-08,1-(202)964-3404,Maria.Bell@foo.com,3,4
686,Frances,Carter,1966-05-24,2550 Banding Place,Floor 2,Miami,25.8507,-80.2366,FL,33147,1-(305)234-6549,1-(619)144-8902,,,Associate Professor,2009-06-19,1-(727)971-0551,Frances.Carter@foo.com,1,1
687,Keith,Palmer,1954-01-28,916 Sauthoff Circle,,Boston,42.3389,-70.9196,MA,02216,1-(617)613-9759,1-(202)294-4608,,,Internal Auditor,2011-08-06,1-(754)401-8999,Keith.Palmer@foo.com,5,3
688,Antonio,Fox,1960-08-11,35855 Fuller Parkway,,Portland,45.5287,-122.6363,OR,97232,1-(503)318-0445,1-(404)244-8730,,,Speech Pathologist,2011-07-27,1-(814)440-7834,Antonio.Fox@foo.com,2,5
689,Mark,Knight,1953-03-16,29 Johnson Parkway,,New Orleans,30.033,-89.8826,LA,70149,1-(504)175-8024,1-(225)530-8802,,,Environmental Tech,2007-02-05,1-(786)641-7503,Mark.Knight@foo.com,1,2
690,Larry,Riley,1989-11-16,499 Lotheville Drive,,Fort Wayne,41.0938,-85.0707,IN,46862,1-(260)732-7694,1-(301)547-5546,,,Social Worker,2007-03-21,1-(559)661-1508,Larry.Riley@foo.com,5,2
691,Jennifer,Matthews,1961-12-31,42296 Thierer Pass,Suite 210,Saint Cloud,45.5289,-94.5933,MN,56372,1-(320)531-6937,1-(208)193-6323,,,Geological Engineer,2009-05-22,1-(913)753-4482,Jennifer.Matthews@foo.com,5,1
692,Ann,Allen,1957-04-03,6 Cody Terrace,Floor 2,Orlando,28.5289,-81.4787,FL,32835,1-(407)158-6784,1-(203)560-4262,,,Programmer I,2011-03-13,1-(586)605-6357,Ann.Allen@foo.com,1,5
693,Anne,Armstrong,1977-12-21,7 Paget Center,,Lubbock,33.5693,-101.8904,TX,79410,1-(806)863-7812,1-(214)664-5014,,,Pharmacist,2006-04-02,1-(404)338-4613,Anne.Armstrong@foo.com,3,4
694,Norma,Fuller,1984-04-09,97 Kingsford Point,,Mobile,30.6589,-88.178,AL,36622,1-(251)227-0886,1-(630)843-7872,,,VP Marketing,2006-03-28,1-(754)618-1373,Norma.Fuller@foo.com,4,2
695,Julia,Peterson,1989-09-12,8 Dottie Crossing,Floor 2,Springfield,42.0999,-72.5783,MA,01105,1-(413)865-5965,1-(813)200-4432,,,Safety Technician III,2007-11-09,1-(304)710-0636,Julia.Peterson@foo.com,2,2
696,Martha,Carroll,1979-03-09,754 Tennessee Crossing,#1,Austin,30.3264,-97.7713,TX,78778,1-(512)790-4655,,,,Geologist I,2013-11-19,1-(850)260-9210,Martha.Carroll@foo.com,2,5
697,Lois,Ramos,1953-08-01,66210 Village Green Court,,Mobile,30.7309,-88.0789,AL,36610,1-(251)798-4394,1-(971)646-5895,,lramosjc@statcounter.com,Paralegal,2008-01-19,1-(858)136-5794,Lois.Ramos@foo.com,3,1
698,Douglas,Larson,1955-02-01,15216 Crescent Oaks Court,,San Francisco,37.7848,-122.7278,CA,94154,1-(415)602-4050,1-(503)836-4135,,,Assistant Professor,2008-04-22,1-(415)342-8193,Douglas.Larson@foo.com,4,2
699,Eugene,Myers,1977-06-05,6 Pond Street,,Atlanta,33.7217,-84.3339,GA,30316,1-(404)506-3955,1-(571)534-9439,,,Financial Analyst,2013-10-18,1-(248)847-7738,Eugene.Myers@foo.com,4,4
700,Sharon,Knight,1972-05-14,93230 Nancy Place,,Florence,34.1231,-79.6893,SC,29505,1-(843)926-7620,1-(206)848-3689,,,Nurse,2013-09-15,1-(718)188-3963,Sharon.Knight@foo.com,3,2
701,Philip,Flores,1971-09-08,3915 Haas Junction,,Arlington,38.8808,-77.113,VA,22234,1-(571)798-4368,1-(267)467-6256,,,Accounting Assistant III,2013-10-29,1-(239)845-5186,Philip.Flores@foo.com,4,3
702,Michael,Gilbert,1970-05-25,2944 Arizona Street,,Davenport,41.613,-90.6063,IA,52809,1-(563)581-4686,1-(304)400-8022,,,Senior Developer,2009-12-30,1-(812)170-6135,Michael.Gilbert@foo.com,3,2
703,Alan,Roberts,1969-08-31,6304 Forster Road,,Lakeland,28.072,-81.9609,FL,33805,1-(863)915-6180,1-(217)692-0898,,,Computer Systems Analyst I,2015-01-23,1-(850)780-6042,Alan.Roberts@foo.com,5,5
704,Steven,Lane,1988-02-07,33570 Montana Parkway,Apt. B,Albuquerque,35.0443,-106.6729,NM,87190,1-(505)348-5854,1-(513)281-0813,,,Payment Adjustment Coordinator,2014-09-06,1-(210)218-2245,Steven.Lane@foo.com,5,5
705,Walter,Porter,1976-01-04,86645 Hudson Terrace,,Riverside,33.7529,-116.0556,CA,92519,1-(951)501-6155,1-(763)634-0363,,,Nuclear Power Engineer,2014-10-26,1-(954)994-3240,Walter.Porter@foo.com,5,2
706,Walter,Collins,1964-10-25,0 Drewry Drive,,Evansville,37.9971,-87.575,IN,47705,1-(812)697-9859,1-(858)497-4584,,wcollinsjl@topsy.com,Health Coach I,2007-05-20,1-(615)645-2735,Walter.Collins@foo.com,5,2
707,Justin,Olson,1950-11-17,6750 Cottonwood Crossing,,Schaumburg,42.0144,-88.0935,IL,60193,1-(847)486-7597,1-(626)475-0062,,,Administrative Officer,2011-03-31,1-(786)141-6686,Justin.Olson@foo.com,5,3
708,Janice,Burton,1988-03-06,7 Merrick Avenue,,Sacramento,38.6157,-121.5053,CA,95833,1-(916)987-5763,1-(785)927-2075,,,Automation Specialist I,2013-08-21,1-(970)950-4826,Janice.Burton@foo.com,3,3
709,Louis,Mitchell,1986-04-15,323 Orin Way,,Charlotte,35.0656,-80.8511,NC,28247,1-(704)462-6395,1-(801)451-2985,,,Chief Design Engineer,2010-10-03,1-(806)804-5449,Louis.Mitchell@foo.com,5,1
710,Linda,Gilbert,1989-04-02,954 7th Park,,New York City,40.7918,-73.9448,NY,10029,1-(212)765-4293,1-(561)259-2983,,,Programmer III,2007-09-14,1-(626)680-5072,Linda.Gilbert@foo.com,4,5
711,Patrick,Evans,1986-04-04,91873 Independence Court,,Washington,38.8933,-77.0146,DC,20299,1-(202)306-1221,1-(651)282-5791,,pevansjq@constantcontact.com,Associate Professor,2014-06-11,1-(717)554-0262,Patrick.Evans@foo.com,4,3
712,Ruth,Fields,1970-02-05,05 Everett Hill,,New Orleans,30.0071,-90.1094,LA,70124,1-(985)995-1348,1-(202)175-1276,,,Cost Accountant,2007-03-15,1-(480)963-1550,Ruth.Fields@foo.com,5,2
713,Harry,Henderson,1989-05-13,5063 Hallows Pass,,Charleston,32.8488,-79.8577,SC,29416,1-(843)106-2408,1-(202)763-9670,,,Mechanical Systems Engineer,2011-07-23,1-(847)527-8467,Harry.Henderson@foo.com,5,3
714,Nicole,Gonzalez,1954-11-04,8317 Bobwhite Drive,,Norfolk,36.9312,-76.2397,VA,23520,1-(757)555-8049,1-(812)175-5118,,,Internal Auditor,2011-09-12,1-(917)544-0752,Nicole.Gonzalez@foo.com,1,4
715,Ashley,Wood,1972-02-14,1 Jackson Circle,,Arlington,38.8836,-77.1395,VA,22205,1-(703)126-9655,1-(612)327-9478,,,Financial Analyst,2007-01-05,1-(202)610-8276,Ashley.Wood@foo.com,2,1
716,Robert,Nichols,1970-07-14,723 Summer Ridge Alley,,Albuquerque,35.0443,-106.6729,NM,87140,1-(505)129-0855,1-(513)593-6421,,,Data Coordiator,2006-01-03,1-(203)910-3724,Robert.Nichols@foo.com,1,2
717,Andrew,Ward,1954-02-17,18 Chive Drive,,Pasadena,34.1478,-118.1436,CA,91199,1-(626)678-4080,1-(318)918-7590,,,Design Engineer,2010-10-06,1-(713)977-0409,Andrew.Ward@foo.com,1,2
718,Betty,Anderson,1961-06-23,95935 Dennis Court,,Richmond,37.4011,-77.4615,VA,23237,1-(804)714-6370,1-(786)806-1153,,,Assistant Manager,2015-10-21,1-(862)364-8951,Betty.Anderson@foo.com,4,2
719,Louis,Diaz,1972-12-12,9471 Vermont Court,,Pittsburgh,40.5051,-80.1155,PA,15225,1-(412)285-5930,,,,Programmer II,2013-09-03,1-(661)868-6598,Louis.Diaz@foo.com,2,4
720,Craig,Collins,1989-11-23,9863 Division Road,,Houston,29.9015,-95.2848,TX,77050,1-(281)324-5374,1-(414)897-2289,,,Desktop Support Technician,2014-04-21,1-(719)431-6072,Craig.Collins@foo.com,1,2
721,Dennis,Brown,1978-06-01,553 Spenser Parkway,,Ventura,34.0324,-119.1343,CA,93005,1-(805)236-4655,1-(330)813-4832,,,Financial Analyst,2008-08-09,1-(661)408-0421,Dennis.Brown@foo.com,3,4
722,Doris,Grant,1959-07-15,6906 Westerfield Park,,Columbia,34.006,-80.9708,SC,29225,1-(803)222-3519,1-(651)827-5108,,,Account Representative III,2009-02-21,1-(501)199-9340,Doris.Grant@foo.com,5,4
723,Diane,Greene,1954-10-16,7580 Spaight Drive,#3,Kingsport,36.5799,-82.5733,TN,37665,1-(423)949-8873,1-(361)190-1745,,,Chief Design Engineer,2015-06-11,1-(260)206-8640,Diane.Greene@foo.com,2,3
724,Raymond,Ellis,1959-05-06,8 Judy Pass,,Dallas,32.7673,-96.7776,TX,75353,1-(214)843-9452,,,,Business Systems Development Analyst,2012-03-27,1-(479)288-8877,Raymond.Ellis@foo.com,5,2
725,Todd,Ryan,1976-02-23,72 Westend Avenue,,Kansas City,39.2829,-94.409,MO,64144,1-(816)925-4473,1-(205)161-6323,,,VP Quality Control,2007-09-27,1-(559)734-5720,Todd.Ryan@foo.com,2,3
726,Deborah,Morrison,1988-07-23,2 Sage Street,Suite 210,Amarillo,35.4015,-101.8951,TX,79171,1-(806)410-5690,1-(989)122-8248,,,Programmer III,2009-08-13,1-(727)943-1635,Deborah.Morrison@foo.com,5,5
727,Shawn,Carroll,1968-10-15,41442 Park Meadow Avenue,,San Diego,33.0169,-116.846,CA,92196,1-(619)854-1657,,,,Graphic Designer,2009-01-07,1-(402)957-7034,Shawn.Carroll@foo.com,1,3
728,Catherine,Garcia,1953-01-01,92 Bluejay Pass,,Pittsburgh,40.4344,-80.0248,PA,15250,1-(412)230-0539,1-(713)788-6407,,,Health Coach III,2011-11-18,1-(919)717-6295,Catherine.Garcia@foo.com,4,3
729,Sharon,Lee,1959-09-25,9058 Dovetail Terrace,,Buffalo,42.9255,-78.7481,NY,14225,1-(716)510-7314,1-(512)633-0394,,,Programmer Analyst IV,2015-01-07,1-(540)372-7561,Sharon.Lee@foo.com,5,5
730,Lori,Alexander,1967-09-22,189 Briar Crest Road,,Ocala,29.1565,-82.2095,FL,34474,1-(352)361-1507,,,,Pharmacist,2014-11-11,1-(201)734-4388,Lori.Alexander@foo.com,2,5
731,Theresa,Cooper,1987-06-26,0373 Eggendart Point,,Topeka,39.0583,-95.7095,KS,66606,1-(785)924-1119,1-(269)336-9978,,,Human Resources Assistant II,2006-04-01,1-(571)171-6098,Theresa.Cooper@foo.com,1,3
732,Emily,Edwards,1973-02-05,09031 Lyons Crossing,,Long Beach,33.7866,-118.2987,CA,90847,1-(562)700-1176,1-(408)332-7103,,,General Manager,2014-11-24,1-(260)829-1728,Emily.Edwards@foo.com,1,2
733,Christine,Hawkins,1954-09-18,85299 Melvin Plaza,,Fort Worth,32.6469,-97.3325,TX,76134,1-(817)805-4930,1-(605)298-1925,,,Speech Pathologist,2010-02-17,1-(812)638-6866,Christine.Hawkins@foo.com,1,4
734,Shirley,Ellis,1985-06-14,6 Thompson Avenue,,Pensacola,30.4061,-87.2917,FL,32511,1-(850)479-3975,1-(860)516-2194,,,General Manager,2015-02-10,1-(202)282-5636,Shirley.Ellis@foo.com,1,1
